absolute_magnitude_h,is_sentry_object,relative_velocity_km_per_second,miss_distance_astronomical,orbiting_body,n_approaches,min_miss_distance_au,max_velocity_km_s,semi_major_axis,inclination,perihelion_distance,perihelion_argument,orbit_uncertainty,minimum_orbit_intersection,data_arc_in_days,orbit_class_type,diameter_mean_km,diameter_uncertainty,perihelion_to_aphelion_ratio,threat_ratio,velocity_distance_ratio,observation_reliability,is_potentially_hazardous
24.9,0,16.2616189874,0.2832188596,EARTH,24,0.0220514977,24.2027526082,0.946561619330858,14.09501509557394,0.7010885472292004,56.58539802471875,7.0,0.0217984,3.0,ATE,0.04503421705,0.0344030805,0.5881444158195381,0.4840408344570076,57.417147326865376,2.333333333333333,0
25.657,0,7.950581398,0.0440090835,EARTH,1,0.0440090835,7.950581398,1.226361556603758,2.203438409313444,0.8273003435032549,333.3402543234514,9.0,0.0256578,1.0,APO,0.0317791748499999,0.0242771293,0.5089754855924519,0.8073777913085117,180.65773621484303,9.0,0
20.53,0,10.4714034004,0.4609399343,EARTH,40,0.060608343,29.4870443793,1.77665739352489,20.07442441730906,0.7453494616860092,118.8772883535835,0.0,0.0531831,2760.0,APO,0.3369322769,0.2573933558,0.2654411202850055,0.1578450734649696,22.71750096094896,0.0,0
19.15,0,4.9838586438,0.087786688,MARS,4,0.0296814615,6.1073749245,1.462904999343807,10.72256424628145,1.182899451799438,126.6246118235706,0.0,0.218706,8516.0,AMO,0.6361252240999999,0.4859564289999999,0.6786920039650962,0.3438096646920875,56.77237354939282,0.0,0
21.3,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,2.226055239864275,9.354594039949278,1.04681093288532,259.4945424692254,9.0,0.16504,2.0,AMO,0.23634293085,0.1805499331,0.3074064171111557,0.6983073257424656,68.06327340734398,4.5,0
26.2,0,16.4991554709,0.4561703519,EARTH,48,0.0171474137,17.2864754709,0.9840655411287438,17.46930222533278,0.934748376540574,346.7126748571307,6.0,0.0144056,2.0,ATE,0.024748143,0.018905899,0.9045519838577984,0.5820881186923802,36.168846577115744,3.0,0
21.07,0,9.2713583445,0.0826151881,EARTH,16,0.0584922373,23.878858448,2.348742654902308,3.110784654935284,0.9510445467108284,71.89217056581441,0.0,0.033547,6722.0,APO,0.2627499347499999,0.2007230890999999,0.2538528184082274,0.1276765302793286,112.22341264027212,0.0,1
24.9,0,6.3506585825,0.03116479,EARTH,2,0.03116479,8.4615995818,2.021062124297903,1.830408185665256,1.037361880435234,139.7681694929593,7.0,0.0292316,31.0,AMO,0.04503421705,0.0344030805,0.3452392413548087,0.6490975510364735,203.77671668893004,0.2258064516129032,0
22.47,0,21.7847365924,0.0746963409,EARTH,51,0.0246517922,37.9164973426,1.755784497352935,8.145409505874134,0.4601525792832273,106.7671979089926,0.0,0.000151451,3507.0,APO,0.1378931259,0.1053409746,0.1507996669866157,0.0010983216096633,291.6439591273205,0.0,0
21.3,0,15.0114338021,0.2882027773,EARTH,2,0.2882027773,16.2172573184,1.634043170898244,28.04155477692986,1.032273749872655,100.2531286228464,9.0,0.256343,4.0,AMO,0.23634293085,0.1805499331,0.4616995868085802,1.084623090176932,52.08636066152163,2.25,0
24.5,0,8.9440643343,0.0408734588,EARTH,2,0.0408734588,21.5273343503,1.98577929188384,6.144956921788927,0.9846892557771588,215.0643977315624,8.0,0.0322313,14.0,APO,0.0541430375,0.0413616002,0.3296726932609499,0.5952990723876547,218.8232803606041,0.5714285714285714,0
22.76,0,5.7212920122,0.471012013,EARTH,5,0.2866270824,6.8043772498,1.564760801972453,13.37622085697629,1.299443835841795,356.5830306449464,7.0,0.28487,24.0,AMO,0.1206542479,0.0921716435999999,0.710048424438639,2.361044098804581,12.146806990674357,0.2916666666666667,0
24.2,0,10.736848035,0.2232514227,EARTH,46,0.0219019191,19.998708155,0.9750673306343332,18.94089439056127,0.8923181709835674,243.3555105448424,6.0,0.021354,6.0,ATE,0.0621645245999999,0.047489471,0.8435472307139709,0.3435078147448747,48.09307777369877,1.0,0
24.7,0,6.5872490059,0.0664208898,EARTH,2,0.0394700281,6.5872490059,1.786950642069478,3.902485095569085,1.030309240953637,177.2536970917728,7.0,0.0301005,27.0,AMO,0.0493790371,0.0377222276,0.4050607265084023,0.6095805379728637,99.17435652751524,0.2592592592592592,0
20.77,0,10.041021097,0.1600689798,EARTH,12,0.0708008614,16.3120977148,1.504547404268065,17.20994523618044,0.9448972799260112,298.1511013836386,0.0,0.0623909,8771.0,APO,0.30167728915,0.2304609417,0.4577552617080384,0.2068133805358413,62.72933774892466,0.0,0
27.1,0,14.4373008474,0.1768971672,EARTH,135,0.0117495404,24.4396655533,0.9460496960666812,6.501956273774177,0.6821653594529721,300.1826393753875,6.0,0.0109921,2.0,ATE,0.01635093595,0.0124910035,0.5638037620462316,0.6722612108330105,81.61408730235449,3.0,0
23.35,0,26.714306053,0.2689009446,EARTH,162,0.0172020295,34.9680888196,0.6931438069447623,6.479390630014498,0.206841507022454,157.7240911890978,7.0,0.000113578,8.0,ATE,0.0919480698,0.070242075,0.1753717323904533,0.0012352407206268,99.34627077170929,0.875,0
21.7,0,6.6953843707,0.4184652321,EARTH,33,0.141899369,17.4147601079,1.555861234526921,13.21277364486169,1.076138161124401,235.6854004333732,1.0,0.140657,858.0,AMO,0.1965814874499999,0.1501748933,0.5286630265975222,0.7155149847758465,15.99985818917452,0.0011655011655011,0
21.38,0,16.0649279014,0.18596348,EARTH,71,0.0090671704,17.6020228647,0.8194394513624704,7.191697285221532,0.4812697107069164,44.2847013624416,0.0,0.00599222,3336.0,ATE,0.2277941762999999,0.1740192658,0.4157445483548155,0.0263054134979657,86.38754179799174,0.0,1
23.2,0,16.3496636671,0.3042173597,EARTH,3,0.0274457092,31.3398590923,1.935996208952445,1.63262966699639,0.4396088375510709,276.6864007498247,7.0,0.0044396,19.0,APO,0.09852413185,0.0752657393,0.1280768385174931,0.0450610415604489,53.743361927876194,0.3684210526315789,0
19.69,0,17.5577325451,0.1640542597,EARTH,21,0.0366130401,17.701208281,1.709139888442877,4.205157402890187,0.8097450264850429,88.05159921528136,0.0,0.0322905,6422.0,APO,0.4960696038,0.3789634558,0.3104214066385942,0.0650926800445901,107.0239357222859,0.0,1
21.98,0,7.5409675389,0.0944528249,MARS,1,0.0944528249,7.5409675389,1.329875036801374,10.72909480457284,1.142104655802837,242.1884773556901,0.0,0.205739,8457.0,AMO,0.17279955385,0.1320071126999999,0.7525503931336702,1.1906222870146606,79.83845424299216,0.0,0
21.95,0,21.5797412378,0.2825992822,EARTH,29,0.0142513066,27.6832125698,1.930754075169262,5.492248242594737,0.8268589868517798,234.9287703414225,0.0,0.00548603,6028.0,APO,0.1752034351,0.1338435146,0.2724726788192336,0.0313123426881942,76.36162791994522,0.0,1
17.94,0,33.2474999174,0.1256534867,VENUS,8,0.1213206243,33.879866009,1.532134626143033,52.23423815664213,0.7613118213268942,9.843953191532869,0.0,0.219252,8434.0,APO,1.1105615082,0.848393499,0.3305800667838706,0.1974244545494504,264.59671586176523,0.0,0
26.1,0,6.3167172483,0.403432121,EARTH,16,0.0113616241,20.8325164308,1.121412834044997,14.04832623913996,0.8981881790772664,293.2075447345255,7.0,0.00752011,6.0,APO,0.0259144870499999,0.0197969065,0.6679779393453789,0.2901894212874262,15.657447484951254,1.1666666666666667,0
25.85,0,21.4905796323,0.3993426205,EARTH,69,0.0242600027,25.1204855802,1.034369962748055,9.221277757326565,0.6996440269750481,290.5885978520328,7.0,0.0227144,10.0,APO,0.0290765326999999,0.0222124944,0.511026311400702,0.7811935568232315,53.814891096253525,0.7,0
19.93,0,4.9733964072,0.1318736555,EARTH,1,0.1318736555,4.9733964072,2.509665962667758,1.761655158157545,1.195067130022796,116.709603074381,0.0,0.213347,10283.0,AMO,0.4441632445,0.3393105255999999,0.3124959159437787,0.480334657677871,37.71334303537222,0.0,0
25.3,0,19.0138294698,0.4257520284,EARTH,5,0.0217538011,19.8062525044,1.539214281435234,2.884429541462262,0.9675689961855634,169.2157162365899,6.0,0.0071256,44.0,APO,0.0374578302,0.028615236,0.4583767728826821,0.1902299188702073,44.65939843259242,0.1363636363636363,0
23.4,0,6.5199686669,0.1419315918,EARTH,1,0.1419315918,6.5199686669,2.619945629325128,5.969417464666193,1.11047405588042,66.78584570770701,6.0,0.144575,65.0,AMO,0.08985507625,0.0686431701,0.2689178645198556,1.608979770911941,45.93740254873968,0.0923076923076923,0
21.7,0,21.36571502,0.3077355114,EARTH,4,0.1709879993,24.6528481158,3.143820294567663,19.90424372210486,1.042812803924247,28.72570458964143,5.0,0.0691758,79.0,AMO,0.1965814874499999,0.1501748933,0.1988268912974954,0.3518937662815004,69.4288251713286,0.0632911392405063,0
23.53,0,3.1527606419,0.178866735,EARTH,51,0.1524758561,6.9148407246,1.397089910471182,6.065358081141168,1.12529930551146,216.652226202787,1.0,0.152446,1864.0,AMO,0.0846335615,0.0646542878,0.6742839257254485,1.8012476055376685,17.626310682643144,0.0005364806866952,0
22.14,0,15.1777406043,0.1732716981,EARTH,1,0.1732716981,15.1777406043,1.749982434593653,7.268689133925717,0.6316882292362432,205.1895343881509,8.0,0.113632,17.0,APO,0.16052497715,0.1226301705,0.2202326722735574,0.7078773784457131,87.59503583522623,0.4705882352941176,0
17.52,0,13.153388354,0.0633318717,EARTH,7,0.0181085754,16.9088875708,2.408510310989939,2.426227473149157,0.9065071634230686,20.35894928244025,0.0,0.0169714,9768.0,APO,1.3475429518,1.0294312126,0.2318128227993923,0.0125943295368286,207.68987242800847,0.0,1
18.75,0,19.3556695103,0.3272282405,EARTH,42,0.2625972862,34.2760805018,1.806571072592262,35.63389273888446,0.7689678757359312,92.4245071806345,0.0,0.135085,6387.0,APO,0.76479073285,0.5842481313000001,0.2703659490896853,0.1766300168107483,59.15036391946128,0.0,0
27.1,0,22.2790882508,0.3706790046,EARTH,119,0.0040863842,25.8930363305,0.9612620088936416,7.209599839306907,0.6282754221430787,293.4444642149695,6.0,0.00426174,2.0,ATE,0.01635093595,0.0124910035,0.4854364333541024,0.2606419603765862,60.10345332302104,3.0,0
26.8,0,15.4684098159,0.0085373613,EARTH,3,0.0085373613,30.2504093243,1.813739871262321,2.633497838352054,0.7595889688900049,104.2920003576602,8.0,0.00439625,5.0,APO,0.0187733863,0.014341591,0.2648597972674307,0.2341745878845522,1811.8490330144512,1.6,0
25.4,0,23.99675281,0.4601339382,EARTH,89,0.0029360858,25.1117909882,0.8665564196696627,1.991887222397987,0.5732804301380109,50.30205468109981,3.0,0.000533029,15.0,ATE,0.0357719501499999,0.0273273382999999,0.4942786781866049,0.0149007531813302,52.15166893333929,0.2,0
22.29,0,5.5224476435,0.1799630059,EARTH,3,0.1799630059,5.9508928889,2.48099655930965,5.888417428642488,1.163887999130639,215.8167775471582,6.0,0.181164,64.0,AMO,0.1498106253,0.114445134,0.3064391222766717,1.2092867220680374,30.686571475521237,0.09375,0
23.9,0,14.2855448904,0.087326226,EARTH,1,0.087326226,14.2855448904,2.435622538233559,9.468526487028807,0.9412963830711324,134.4679928618658,8.0,0.0259311,19.0,APO,0.07137442405,0.0545252080999999,0.2395187460469693,0.3633108125935203,163.58825458001584,0.4210526315789473,0
25.5,0,11.5220413973,0.0790210891,EARTH,1,0.0790210891,11.5220413973,1.440705799476881,20.42780445071802,1.040461079162457,332.1022445109627,9.0,0.0780585,1.0,AMO,0.0341619472,0.0260974054,0.5651760153121369,2.284954646847531,145.80970129023444,9.0,0
20.51,0,18.4841610729,0.4888901625,EARTH,102,0.0840646709,19.3212353694,0.9808075689905872,10.05319734702643,0.8100194821726555,211.5146614148233,1.0,0.0829001,1187.0,ATE,0.3400498729,0.2597749872,0.7033887963079822,0.2437880634773206,37.80841279026554,0.0008424599831508,0
26.9,0,14.9401422712,0.1729131194,EARTH,2,0.0059588665,20.0403452843,2.339642552423276,0.3166826568298685,0.6422043569039468,111.2735709727533,8.0,0.00121113,3.0,APO,0.01792844475,0.0136961131,0.1590764210577729,0.0675535450446698,86.40259526310992,2.6666666666666665,0
21.41,0,8.9262672936,0.1438022316,EARTH,41,0.0701513616,19.5266267589,1.416398053555854,10.30273499797509,0.9214714968373834,198.8117610735914,0.0,0.0635934,3625.0,APO,0.224668723,0.171631632,0.4821114591859562,0.2830540858150513,62.07321815720696,0.0,0
23.3,0,11.5228357427,0.1584088033,EARTH,58,0.0330210787,12.9323648446,1.046473334435831,1.561489916209188,0.7999531525118698,159.1764046928689,0.0,0.0252878,5499.0,APO,0.0940898154999999,0.0718782229999999,0.6186830346713607,0.2687623507987429,72.7411324538426,0.0,0
24.8,0,10.5336876087,0.0369854748,EARTH,1,0.0369854748,10.5336876087,2.100440757776999,5.345564472468874,0.9398804259436824,303.4082250365325,8.0,0.0333311,22.0,APO,0.04715661435,0.0360244477,0.2882183722471546,0.7068170702971598,284.8060668589821,0.3636363636363636,0
18.74,0,22.8217130543,0.3421121065,EARTH,21,0.0593052945,24.5804820082,2.235950112218782,19.60556124666275,0.8504935792822605,65.98013347384439,0.0,0.0507117,7292.0,APO,0.7683208465,0.5869448982000001,0.2348517199580571,0.0660032852564283,66.70828836716423,0.0,0
21.62,0,21.2409933404,0.3159672895,EARTH,4,0.3145376007,21.2409933404,1.120738243120333,43.13688310420504,0.7212133965433534,323.524908072543,9.0,0.221559,8.0,APO,0.20395887925,0.1558107191,0.4744003859798689,1.0862924958928946,67.22529213075393,1.125,0
25.1,0,15.1041029463,0.4985311911,EARTH,3,0.1061814763,15.1041029463,1.630065962236724,8.234353468564244,1.105353281095357,358.0844816805044,7.0,0.0987989,33.0,AMO,0.0410716941,0.0313759824,0.5129776483038054,2.405522882972582,30.29720750866776,0.2121212121212121,0
19.6,0,14.3873137251,0.2196899286,EARTH,1,0.2196899286,14.3873137251,1.602043850843028,18.4252155056404,0.7024626481133727,250.5140794097679,9.0,0.0478967,15.0,APO,0.5170619942,0.395000215,0.2808025315824825,0.0926324126260835,65.48918203390049,0.6,1
24.6,0,18.7265593161,0.0808063675,EARTH,2,0.0808063675,18.7265593161,1.138851203160091,36.40757098838023,0.9461865772689296,278.68510171,8.0,0.0674093,5.0,APO,0.05170619945,0.0395000214999999,0.710608583559325,1.30369860320492,231.74608506068532,1.6,0
25.7,0,5.8679788402,0.023770348,EARTH,1,0.023770348,5.8679788402,1.736669383168561,0.9997316625194834,1.006380021172179,338.4885914669225,9.0,0.0139054,2.0,APO,0.0311560660999999,0.0238011166,0.4079435957916237,0.4463143695795407,246.8612929099734,4.5,0
25.85,0,18.5402345245,0.4535598739,EARTH,109,0.048668771,26.2770707407,0.8071147258279161,23.08372425268755,0.5315368580459543,335.3362107954769,7.0,0.041558,6.0,ATE,0.0290765326999999,0.0222124944,0.4909397747644339,1.4292625750387355,40.877148952968696,1.1666666666666667,0
20.7,0,15.539416498,0.150196461,EARTH,22,0.0901806756,19.2872748624,1.643288100134275,27.14124552405838,1.100914182670402,185.404745331743,0.0,0.0840562,7673.0,AMO,0.3115606612,0.238011166,0.5036982725628413,0.2697907998919088,103.460603495844,0.0,0
24.9,0,6.0247155329,0.1123002369,EARTH,1,0.1123002369,6.0247155329,2.809116016614383,1.713495231211101,1.107991289060775,7.939648030157242,8.0,0.112289,15.0,AMO,0.04503421705,0.0344030805,0.2456612300559506,2.4934151708539587,53.648288723244896,0.5333333333333333,0
25.3,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,2.9870737,0.7383,1.05036,90.16962,5.0,0.05569345,1.0,AMO,0.0374578302,0.028615236,0.2133235890729156,0.3962018567271385,68.06327340734398,0.0895522388059701,0
22.4,0,3.9064865344,0.2428554204,EARTH,84,0.1432333591,6.8421905716,1.246157372630612,8.903903934464052,1.126575854084943,305.2536734407345,0.0,0.142821,6543.0,AMO,0.1424106986,0.108792093,0.8248837763671268,1.002881113596335,16.085646875683242,0.0,0
22.0,0,14.5957759092,0.0876991185,EARTH,1,0.0876991185,14.5957759092,2.479729859527485,13.96694611494492,0.9748766691749824,225.9833049046184,8.0,0.055049,11.0,APO,0.171215318,0.1307968641999999,0.2446621533473483,0.3215191294975137,166.43013246706693,0.7272727272727273,0
20.5,0,16.08690008,0.2127804312,EARTH,24,0.2127804312,21.1030261998,1.728546334844385,22.75032737001916,1.06037509060182,228.9072293096299,0.0,0.14846,6022.0,AMO,0.3416194718,0.2609740539999999,0.4424280523722696,0.434577101878184,75.6032873383894,0.0,0
19.4,0,31.9913331938,0.3354143842,EARTH,1,0.3354143842,31.9913331938,2.282349610776615,57.21051991943725,0.3796250436979018,51.41858077159381,9.0,0.220257,12.0,APO,0.5669472027,0.4331091231999999,0.0907092748096626,0.3884964930615399,95.37853682126014,0.75,0
19.58,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,2.260394304698197,40.21016836744874,0.791872652294703,279.0264927730181,8.0,0.146253,19.0,APO,0.52184630995,0.3986551069,0.2123600159951548,0.2802606767766797,68.06327340734398,0.4210526315789473,0
24.48,0,15.4044542022,0.0731899225,EARTH,74,0.0724790378,30.0805354925,0.7735591217749402,15.32254926357484,0.355087310094068,194.2685494815066,7.0,0.0724788,24.0,ATE,0.0546440168999999,0.0417443144,0.2978843083078688,1.3263812602327192,210.4723393060021,0.2916666666666667,0
21.79,0,17.676315224,0.4048857698,EARTH,36,0.1235593253,17.760471354,1.59595397989525,14.12669959995154,1.049750179478827,126.2899366939592,0.0,0.116395,2185.0,AMO,0.1886004032,0.1440778874,0.4900433521409862,0.6171513847537734,43.65753637805425,0.0,0
20.32,0,14.0063556898,0.3982409185,EARTH,107,0.2144121662,26.6944861215,1.131878188802065,18.21468722004523,0.6588445487376807,147.9779711357383,0.0,0.216318,9102.0,APO,0.3711441477,0.2835288994,0.410517597844003,0.582840929435461,35.17055892336688,0.0,0
20.78,0,19.554036864,0.4101299642,EARTH,48,0.1324350965,21.1791491247,1.488540680301945,11.23802905040853,0.9458743222676428,272.6747388302218,0.0,0.132487,10607.0,APO,0.3002912079,0.2294020698,0.465671053917972,0.4411950683688331,47.67765969536542,0.0,0
21.7,0,12.7353110305,0.1879606844,EARTH,18,0.0700271062,22.527508206,2.102387575346704,6.721907501376057,0.9912078284912544,116.0753452305571,0.0,0.0715532,2237.0,APO,0.1965814874499999,0.1501748933,0.3084447061815439,0.363987478821979,67.75518545887994,0.0,0
22.78,0,6.1353086547,0.2799357641,EARTH,24,0.2661024254,6.1353086547,1.514405109582346,11.6688927296031,1.249343460549585,19.30859989833487,5.0,0.265726,40.0,AMO,0.11954808315,0.0913266089,0.7020886760042108,2.2227541671796347,21.91684465336239,0.125,0
22.07,0,21.9942102959,0.4075413089,EARTH,63,0.0384178658,24.7636786758,1.325268915142907,4.9714793798248,0.8479685204797874,80.88015692749647,1.0,0.0253417,1269.0,APO,0.1657840011,0.1266477072,0.4704221445837426,0.1528597441963897,53.968051374386704,0.0007880220646178,1
19.33,0,18.4116537427,0.1735188765,EARTH,22,0.1115156905,27.6399141288,2.549498898753518,10.55782748211009,0.893865729214823,185.0833112180899,0.0,0.0977478,2984.0,APO,0.58552119005,0.4472983869,0.2125654354484613,0.1669415243394571,106.10749743241912,0.0,0
28.3,0,3.8039445396,0.0824882453,EARTH,1,0.0824882453,3.8039445396,1.457742704511785,5.568659865183194,1.088882867959813,180.7988566151511,9.0,0.0824716,9.0,AMO,0.0094089815499999,0.0071878223,0.5961246869423937,8.765199459871406,46.1149891813737,1.0,0
21.45,0,18.5184503884,0.1946316163,EARTH,89,0.1603042808,28.2038401351,1.175338029808513,29.36616689303387,0.7301667288410617,232.6470651224973,0.0,0.161019,2078.0,APO,0.2205680567,0.1684990016,0.4505785403231393,0.730019579485192,95.14615734298869,0.0,0
24.34,0,5.1378322379,0.1195114927,EARTH,22,0.0513398587,7.080347219,1.36516598243338,3.639849568287004,1.061234609952452,356.7638072388919,0.0,0.0498065,5819.0,AMO,0.05828309645,0.0445243237,0.6358134873486366,0.8545616659665307,42.99027751914272,0.0,0
29.88,1,13.7323127133,0.0004673659,EARTH,1,0.0004673659,13.7323127133,2.777747887618161,0.7653556173287611,0.8863349098064305,136.34294457,9.0,0.000374392,61.0,APO,0.00454509135,0.0034721408999999,0.1898274519451206,0.0823728218355831,29382.359117984437,0.0895522388059701,0
27.2,0,6.6156416475,0.4219998944,EARTH,49,0.0240881094,16.4745846095,1.235619154034983,0.9234542866257274,1.008530274334914,233.0746845379253,6.0,0.0244784,41.0,APO,0.0156150226,0.0119288158,0.6894952725183389,1.5676186085058883,15.676879864877996,0.1463414634146341,0
28.1,0,15.0382623177,0.2863452944,EARTH,78,0.0057398369,21.3206141067,0.9399368788761054,5.748338864869321,0.7417845204658313,119.681896991494,4.0,0.0073938,4.0,ATE,0.0103167431,0.0078812904,0.6517806303436419,0.7166796660857049,52.51793066553008,1.0,0
23.7,0,8.9552744667,0.0855816983,EARTH,2,0.0855816983,8.9552744667,1.356260958353588,9.492687114254162,0.939345007304468,102.6816800182582,8.0,0.0838598,8.0,APO,0.07826049975,0.0597857018999999,0.5297525601215309,1.0715469523947168,104.640064927293,1.0,0
14.98,0,25.9751195916,0.1889891178,EARTH,12,0.0692120134,26.0145880219,2.077654192433659,43.64378237826555,1.024278839017123,5.851522933591421,0.0,0.0280788,16053.0,AMO,4.340528547,3.3158687516,0.3271380304841523,0.0064689817601607,137.44240882212318,0.0,1
18.37,0,10.4077295032,0.1511336342,EARTH,37,0.0925860707,19.7116624872,1.154346068123723,4.144973100306046,0.6067677316056144,168.7443565150051,0.0,0.0659597,11984.0,APO,0.9110508483,0.6959809171999999,0.3565186150164574,0.0723995813439823,68.86441630475925,0.0,0
18.34,0,11.9568247378,0.0943754675,MARS,1,0.0943754675,11.9568247378,2.008509754508206,23.18701495022522,1.296968933703553,246.2328739928794,0.0,0.42261,6813.0,AMO,0.9237248281,0.7056629762,0.4768179479730358,0.4575063775965209,126.69420406102888,0.0,0
19.83,0,0.8473341464,0.4496937863,EARTH,16,0.2525008782,2.3105542874,2.169108136738069,1.850092329900129,1.266046961405432,99.50780111918378,0.0,0.250732,5947.0,AMO,0.46509601335,0.3553017381,0.4121019490791313,0.5390972891683679,1.8842469525134289,0.0,0
22.19,0,21.757194845,0.4576843657,EARTH,13,0.0942084804,21.757194845,2.530222657820933,14.13996488793656,1.151423712486578,11.24223199497514,0.0,0.164219,2949.0,AMO,0.1568709826,0.119838767,0.2945554743307559,1.046841151105278,47.53755311637904,0.0,0
24.0,0,16.1715565859,0.4836780934,EARTH,55,0.0953897033,16.2617653551,1.393996328201517,2.262914330976332,1.051461550788199,332.8952405279054,4.0,0.0562134,131.0,AMO,0.0681620458499999,0.0520711695,0.6054953737301004,0.8247023589008076,33.43454418665635,0.0305343511450381,0
20.39,0,21.206101907,0.0632339397,VENUS,18,0.0311424675,23.7639554348,1.199242066197947,27.76105249939104,0.7181575812047173,341.0612991868243,0.0,0.28113,4367.0,APO,0.35937065965,0.2745347549,0.4273916761570054,0.78228423064309,335.3594921905522,0.0,0
27.8,1,17.6515456744,0.004000917,EARTH,1,0.004000917,17.6515456744,1.941396212153664,2.402276849645501,0.7123113925332132,279.099742211863,8.0,0.00344265,2.0,APO,0.01184520595,0.0090489320999999,0.2246698167863263,0.2906365676149345,4411.874996257109,4.0,0
21.8,0,6.7148191299,0.1169200221,EARTH,17,0.1169200221,19.5557450389,2.016403929020024,7.337464634555642,1.017002958457147,284.4168428131726,4.0,0.118671,179.0,AMO,0.18773386305,0.1434159096999999,0.3372243869614388,0.6321235714858423,57.43087462091747,0.0223463687150838,0
16.96,0,12.595185712,0.1728730809,EARTH,18,0.0651529468,18.3682551595,1.575880437559003,11.40261563250756,0.7497639103095893,305.8421891556447,0.0,0.0637476,9843.0,APO,1.7439844844,1.3322855943999998,0.3121419057952018,0.0365528481303729,72.85799296471032,0.0,0
18.71,0,11.3569413167,0.1996172266,EARTH,10,0.1704888181,15.9496503504,2.643635778546691,15.87536175486534,1.166901042739197,181.1770176963737,0.0,0.149346,15640.0,AMO,0.77900925415,0.5951101151000001,0.2832029398021488,0.1917127417991405,56.89359335433228,0.0,0
23.93,0,20.2486858226,0.4405667715,EARTH,2,0.0507879212,22.1300203308,1.69235694073532,13.40688474228029,0.4996931139384665,249.0365804154945,9.0,0.0376807,3.0,APO,0.07039513025,0.0537770943,0.1732026055278279,0.5352742422122302,45.96053795355286,3.0,0
27.5,1,12.1658777007,0.0066932744,EARTH,6,0.0066932744,26.3350991859,1.61456251725307,1.339056939918879,0.8456048046958069,115.9501865030544,8.0,0.00146544,5.0,APO,0.0136001161,0.0103895642,0.3547713982537062,0.1077520213228179,1817.6272140732792,1.6,0
19.7,0,15.256741942,0.1860333352,EARTH,8,0.173609434,20.6149307473,1.764706662415781,10.18630826172492,0.663764123219423,1.484242373501646,0.0,0.170706,2609.0,APO,0.493790371,0.3772222768,0.2316278359702949,0.3457054046118691,82.01079621347345,0.0,0
25.8,0,11.5131744613,0.2900384305,EARTH,41,0.0214419694,18.152113133,1.098603846809854,8.357394138105892,0.9615069259205786,127.382605586663,6.0,0.00972782,30.0,APO,0.02975381215,0.0227298899,0.7781066023863541,0.3269436518237882,39.6953412051373,0.2,0
26.7,0,20.4423079812,0.4585133464,EARTH,3,0.007794069,20.4423079812,1.882829706318847,4.427119964786304,1.009885248131007,13.5171075401378,7.0,0.00679706,3.0,APO,0.01965814875,0.0150174892999999,0.3664615414201719,0.3457629752649012,44.583888651665205,2.333333333333333,0
22.82,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,2.072408018856834,7.354849575214924,1.254190019540281,175.8843592160865,9.0,0.237485,2.0,AMO,0.1173660847,0.0896597104,0.4338817998783583,2.02345507739341,68.06327340734398,4.5,0
27.2,1,15.5114487719,0.0079091659,EARTH,3,0.0079091659,23.770191451,1.914591704373217,0.5058714084370542,0.7504623742089621,60.83646310617677,8.0,0.00132602,2.0,APO,0.0156150226,0.0119288158,0.2437578350848234,0.0849195056560468,1961.1990654918488,4.0,0
21.16,0,4.2260588846,0.089755084,EARTH,31,0.0433748893,10.8925517175,1.117522046471375,3.562852515333917,0.891076806405186,206.0077966784786,0.0,0.0437031,9542.0,APO,0.2520824533,0.1925738584,0.6630197143420428,0.1733682746572984,47.08433991995372,0.0,1
22.9,0,12.0169323153,0.0611035503,EARTH,1,0.0611035503,12.0169323153,2.442408775304787,15.86082085863125,1.013386303245736,152.6617885643086,7.0,0.0618469,25.0,APO,0.1131208388,0.0864166312,0.2617601188025173,0.5467330392532415,196.6650424779,0.28,0
24.4,0,24.3531495601,0.3295200048,EARTH,47,0.0400781322,27.6442000808,1.567889322456558,2.783743094875699,0.7220331743303217,76.0558301474315,3.0,0.00128054,2005.0,APO,0.05669472025,0.0433109123,0.2991339323594829,0.0225865829190682,73.90491989972197,0.0014962593516209,0
28.3,1,15.7038977032,0.3106764876,EARTH,6,0.0018749949,24.6876799904,2.091402810996367,0.7152636610397598,0.6298295092218614,274.8978168362408,8.0,0.000319398,2.0,APO,0.0094089815499999,0.0071878223,0.1772681518904651,0.0339460757046547,50.54742901374298,4.0,0
24.42,0,24.0454693202,0.3388844084,EARTH,74,0.0205535303,29.5633666421,0.6486805935138719,16.87409864140029,0.2575426732495297,185.7746490576432,8.0,0.0167232,6.0,ATE,0.05617493995,0.0429138355,0.247680407529714,0.2976985825865578,70.95478199698726,1.3333333333333333,0
16.19,0,8.8056804463,0.0573322468,EARTH,7,0.0525435138,13.8808666113,2.626292152204799,2.798581461895956,0.9694834259893174,95.51501168255928,0.0,0.0430262,27524.0,APO,2.4862375241,1.8993164602,0.2263508270080455,0.0173057479757792,153.59036036068971,0.0,1
